transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T8515,U110,,Expense,health,₹6862,Crd,Bangalore,Medical test
T8426,U070,17-02-2023,Expense,education,6111,Bank Transfer,Unknown,Library fees
T1483,U023,11/19/2022,Expense,rent,4489,Csh,Mumbai,Accommodation rent
T0633,U069,07-07-21,Expense,entertainment,1097,Banktransfer,Mum,Netflix subscription
T4827,U140,2023-04-30,Expense,rent,32922,Unknown,Unknown,Monthly house rent
T0267,U011,2024-03-02,Expense,health,6536,Cash,Pune,Medicine purchase
T6514,U033,2023-09-27,Expense,rent,6946,Crd,Lucknow,Accommodation rent
T8728,U002,25-04-23,Expense,entertainment,1733,Bank_Transfer,Bangalore,Netflix subscription
T8184,U106,10/10/2024,Expense,food,9374,Upi,Unknown,Swiggy order
T11152,U125,23-07-24,Expense,food,$5006,Crd,Lucknow,Swiggy order
T7278,U111,2022-01-26,Expense,food,2250,Csh,Mum,Cafe breakfast
T0695,U116,11/28/2024,Expense,food,2463,Csh,Unknown,Cafe breakfast
T4495,U057,11-10-21,Expense,food,₹5594,Cash,Hyd,Food delivery
T8668,U121,05/04/2021,Expense,food,4697,Bank Transfer,Unknown,Zomato order
T11880,U144,08/09/2022,Expense,travel,Rs.485,Csh,Unknown,Flight booking
T2842,U048,2021-04-06,Expense,food,₹6661,Upi,Ban,Family dinner
T5712,U132,19-05-2024,Income,investment,23760,Banktransfer,Jaipur,Stock purchase
T3714,U135,10/29/2023,Income,salary,63400,Bank Transfer,Jaipur,Monthly salary
T13112,U119,14-02-2021,Expense,utilities,1245,Card,Chennai,Electricity bill
T2834,U012,13-07-2024,Expense,food,1022,Csh,Chennai,Food delivery
T8822,U042,06/19/2021,Expense,rent,4893,Banktransfer,Unknown,Room rent
T4246,U119,02/14/2021,Income,freelance,$10833,Upi,Jaipur,Freelance project
T11773,U003,2023-03-25,Expense,health,5749,Upi,Luc,Health insurance
T10518,U087,10-01-2021,Expense,utilities,Rs.2990,Card,Pune,Water bill
T5104,U028,11/12/2022,Expense,utilities,2442,Upi,Delhi,EB payment
T7391,U082,06-09-2023,Expense,rent,20047,Csh,Pune,Home rent
T2481,U006,2024-04-03,Expense,utilities,2965,Upi,Ahmedabad,Utility payment
T2213,U067,09/21/2021,Expense,travel,924,Cash,Hyd,Uber ride
T4915,U049,01/28/2021,Income,freelance,59537,Bank Transfr,Unknown,Website project
T0674,U138,20-05-24,Expense,utilities,8947,Banktransfer,Lucknow,Internet bill
T3280,U082,31-01-22,Income,bonus,$51115,Csh,Mumbai,Festival bonus
T4113,U038,09/03/2022,Expense,food,4224,Card,Lucknow,Zomato order
T6140,U094,14-02-24,Expense,education,9390,Bank Transfr,Jaipur,Udemy course
T8322,U002,,Income,bonus,52057,Upi,Kol,Annual bonus
T13890,U090,16-09-23,Expense,education,801,Cash,Mumbai,Training program
T2359,U115,22-12-24,Expense,others,3554,Card,Unknown,Misc expense
T12649,U086,2021-03-19,Expense,travel,7457,Crd,Delhi,Travel expense
T13177,U007,,Expense,food,7688,Upi,Delhi,Starbucks coffee
T5581,U047,08/05/2024,Expense,rent,5330,Bank Transfr,Pune,Home rent
T8917,U103,2021-12-05,Expense,health,9357,Card,Luc,Hospital bill
T9166,U051,2021-02-19,Income,freelance,47673,Crd,Mum,Website project
T4327,U033,21-07-2021,Expense,entertainment,6763,Csh,Ahmedabad,Spotify premium
T2218,U081,21-09-24,Expense,entertainment,2959,Bank Transfr,Pune,Disney Plus
T3245,U052,2021-05-07,Expense,health,3194,Bank_Transfer,Ahmedabad,Doctor consultation
T6434,U044,2022-10-25,Expense,rent,3671,Crd,Unknown,Room rent
T9358,U048,2024-08-04,Expense,food,9974,Upi,Jaipur,Swiggy order
T7336,U086,07/27/2023,Expense,health,7298,Cash,Lucknow,Dental treatment
T5016,U010,04/17/2024,Expense,food,103,Card,Jaipur,Burger King meal
T10565,U068,2023-05-21,Income,investment,$44561,Cash,Unknown,Investment deposit
T5863,U108,12/18/2021,Expense,food,₹1411,Bank Transfer,Unknown,Restaurant dinner
T11751,U045,14-04-21,Expense,food,3661,Upi,Hyderabad,Dominos pizza
T6167,U066,2023-09-08,Expense,utilities,6911,Banktransfer,Chennai,Gas bill
T10267,U128,2021-10-19,Expense,rent,6484,Upi,Jai,Accommodation rent
T7398,U111,23-05-24,Expense,entertainment,1516,Bank Transfr,Ahmedabad,Netflix subscription
T9745,U075,2024-01-01,Expense,travel,6332,Cash,Bangalore,Metro recharge
T3580,U023,09/16/2024,Expense,food,2207,Banktransfer,Bangalore,Food delivery
T1803,U012,2023-10-23,Expense,food,846,Bank_Transfer,Ahmedabad,Zomato order
T2068,U145,2024-05-03,Expense,entertainment,6812,Upi,Delhi,Amazon Prime
T3627,U077,23-10-22,Expense,food,₹4750,Cash,Hyderabad,Dominos pizza
T7192,U147,06-01-22,Expense,utilities,,Bank Transfr,Lucknow,Power bill
T2946,U130,05/25/2023,Expense,food,4677,Bank Transfer,Lucknow,Restaurant dinner
T8882,U091,26-01-23,Income,investment,40368,Card,Unknown,Mutual fund investment
T8475,U115,11-02-24,Expense,others,₹9909,Card,Kolkata,Miscellaneous purchase
T4085,U125,24-08-21,Expense,nan,3379,Crd,Hyderabad,General transaction
T0836,U084,07/15/2021,Expense,travel,₹8692,Cash,Hyderabad,Ola cab
T12695,U040,,Expense,nan,7452,Crd,Unknown,General transaction
T11650,U071,20-08-2021,Expense,food,2667,Crd,Unknown,Swiggy order
T4003,U132,2022-07-30,Expense,food,247,Upi,Hyderabad,Restaurant dinner
T4154,U147,2022-05-19,Expense,savings,₹0,Upi,Lucknow,Monthly savings
T1554,U070,03-12-24,Expense,education,₹3351,Csh,Hyderabad,Training program
T13905,U047,2022-07-18,Expense,education,₹161,Card,Che,Library fees
T4814,U074,18-06-24,Expense,travel,7718,Upi,Luc,Taxi fare
T11759,U004,12/26/2024,Expense,health,9384,Upi,Jaipur,Pharmacy purchase
T10443,U025,04-03-21,Expense,education,1994,Card,Kol,Library fees
T13797,U079,10/30/2021,Income,freelance,26214,Bank_Transfer,Chennai,Client payment
T4927,U149,2024-09-25,Expense,savings,7003,Cash,Delhi,Emergency fund
T1874,U109,2021-10-15,Expense,entertainment,5518,Bank Transfr,Kol,Theatre booking
T9105,U027,2024-04-13,Expense,savings,319,Unknown,Unknown,Savings deposit
T6032,U080,2021-09-28,Expense,rent,$3723,Crd,Delhi,Rental payment
T5220,U131,2021-10-18,Expense,rent,8777,Bank Transfr,Chennai,Rent transfer
T12087,U048,2024-04-10,Expense,food,1793,Cash,Delhi,Swiggy order
T4935,U021,29-07-2023,Expense,food,1268 INR,Crd,Kolkata,Restaurant dinner
T1933,U130,09-11-22,Expense,others,927,Upi,Mum,Miscellaneous purchase
T0192,U150,2022-05-13,Expense,food,₹2639,Csh,Mum,Zomato order
T6656,U007,2021-03-25,Expense,savings,-500,Banktransfer,Hyderabad,Transfer to savings
T11924,U034,06-10-23,Expense,travel,4941,Upi,Mumbai,Taxi fare
T13806,U132,15-03-2023,Expense,rent,3257,Bank Transfr,Lucknow,Flat rent
T0809,U113,08/14/2024,Expense,entertainment,3659,Csh,Bangalore,Gaming subscription
T6852,U118,11-12-2023,Income,salary,12315,Bank Transfr,Lucknow,Salary received
T7894,U126,2024-09-18,Expense,travel,₹5673,Card,Ahmedabad,Metro recharge
T9687,U146,01-08-2022,Expense,rent,3249,Unknown,Hyderabad,Rental payment
T1250,U047,2024-01-03,Expense,entertainment,1183,Csh,Kolkata,Concert ticket
T8898,U103,2023-08-08,Expense,nan,9334,Bank Transfer,Bangalore,General transaction
T12491,U036,2021-04-25,Expense,utilities,9735,Bank Transfer,Bangalore,Internet bill
T9977,U134,02/12/2024,Expense,utilities,2182,Banktransfer,Jaipur,Water bill
T11189,U028,10/07/2022,Expense,savings,4615,Upi,Kol,Transfer to savings
T12965,U124,2024-05-25,Expense,food,1969,Cash,Jaipur,Dominos pizza
T1673,U019,08/23/2023,Expense,utilities,4276,Card,Bangalore,Mobile recharge
T3812,U091,2024-05-03,Expense,travel,452,Card,Unknown,Bus ticket
T4208,U106,14-04-22,Income,investment,32710,Upi,Hyd,Investment deposit
T6449,U020,13-11-22,Expense,rent,2249,Unknown,Jaipur,Home rent
T11239,U051,2021-07-04,Income,others,$39950,Crd,Mum,Misc expense
T10745,U068,12/10/2022,Expense,food,805,Card,Hyd,Swiggy order
T9941,U101,2023-03-11,Expense,food,3744,Banktransfer,Jaipur,Starbucks coffee
T7258,U012,12/24/2022,Expense,rent,Rs.5272,Csh,Hyderabad,Lease payment
T12479,U016,2023-01-23,Expense,health,5947,Upi,Jaipur,Medical test
T7096,U001,12/31/2023,Expense,health,4635,Bank Transfer,Unknown,Doctor consultation
T4981,U085,19-01-21,Expense,others,3440,Upi,Hyd,General expense
T10983,U062,23-06-2021,Expense,food,₹2422,Crd,Del,Swiggy order
T10001,U136,2022-06-04,Expense,nan,6097,Upi,Delhi,General transaction
T5799,U097,2021-02-14,Income,salary,76175,Upi,Lucknow,Company payroll
T0764,U017,04-07-2022,Income,freelance,41380,Upi,Jaipur,Client payment
T4582,U147,2024-12-15,Expense,food,707,Bank Transfer,Luc,Swiggy order
T12402,U096,2023-04-23,Expense,rent,9790,Card,Kolkata,Lease payment
T12575,U063,2022-05-27,Expense,food,6979,Unknown,Delhi,Cafe breakfast
T1701,U040,2022-01-07,Income,others,12487,Card,Jaipur,Misc expense
T5393,U064,09/19/2024,Expense,rent,5461,Cash,Bangalore,Rental payment
T4804,U132,24-12-23,Expense,education,939,Cash,Jaipur,School fees
T8561,U048,2021-07-22,Expense,utilities,7737,Cash,Del,Water bill
T9856,U144,10/27/2021,Expense,food,Rs.2228,Upi,Ahmedabad,Family dinner
T8033,U129,2024-09-05,Income,salary,38533,Unknown,Ahm,Salary received
T12637,U001,12-03-21,Expense,food,8434,Card,Hyderabad,Family dinner
T12507,U085,12/26/2024,Expense,nan,,Bank Transfer,Bangalore,General transaction
T12163,U104,06-12-23,Expense,rent,1853,Card,Kolkata,Apartment rent
T9965,U023,21-05-2021,Income,others,$10125,Upi,Jaipur,Misc expense
T11244,U110,23-05-23,Expense,food,123,Bank Transfer,Unknown,Family dinner
T3259,U124,2022-01-08,Expense,travel,5337,Csh,Jaipur,Flight booking
T3926,U135,29-01-24,Expense,education,$7537,Bank Transfer,Unknown,Tuition fees
T12164,U029,2022-09-16,Expense,utilities,₹2887,Card,Che,Gas bill
T8902,U091,2022-09-01,Expense,food,2417,Upi,Chennai,Starbucks coffee
T12111,U098,2021-12-26,Expense,travel,4060,Bank Transfr,Chennai,Train ticket
T11598,U032,2021-10-16,Expense,food,4303,Upi,Pune,Dominos pizza
T12756,U109,08/01/2024,Expense,food,4467,Cash,Unknown,Starbucks coffee
T2842,U021,2023-10-05,Income,nan,62035,Bank Transfr,Jaipur,General transaction
T10239,U038,2024-03-24,Income,salary,22040,Csh,Hyd,Salary credit
T5675,U006,26-09-21,Expense,nan,8687,Upi,Bangalore,General transaction
T11027,U037,10/19/2023,Income,others,55732,Unknown,Mumbai,Miscellaneous purchase
T2601,U001,04-09-24,Expense,rent,8336,Unknown,Bangalore,PG rent
T12301,U136,2024-02-18,Expense,travel,-1000,Upi,Unknown,Flight booking
T9526,U018,,Expense,entertainment,8041,Cash,Bangalore,Weekend movie
T9586,U075,2021-08-02,Expense,utilities,2104,Bank_Transfer,Ban,Gas bill
T10391,U068,12/30/2022,Expense,education,₹4228,Card,Lucknow,School fees
T4546,U070,06/07/2024,Expense,rent,36190,Upi,Luc,Accommodation rent
T0878,U085,2024-04-19,Expense,utilities,₹6488,Unknown,Hyd,Gas bill
T10156,U060,20-08-2023,Income,others,38336,Upi,Kol,General expense
T5567,U003,01-08-22,Expense,food,2075,Card,Chennai,Cafe breakfast
T7884,U050,08/29/2024,Expense,food,4027,Cash,Bangalore,Swiggy order
T12713,U084,07/16/2022,Expense,education,-500,Crd,Che,Training program
T7602,U053,09-06-2021,Expense,food,₹2081,Card,Mumbai,Swiggy order
T8388,U083,2022-06-05,Expense,food,3297,Bank Transfer,Ahmedabad,Cafe breakfast
T13255,U073,11-06-22,Expense,food,Rs.4424,Bank Transfr,Unknown,Swiggy order
T11937,U132,2022-09-29,Expense,food,6082,Csh,Unknown,Family dinner
T4312,U065,2021-10-24,Income,salary,58626,Cash,Delhi,Company payroll
T8976,U092,10-07-2024,Income,investment,,Cash,Che,SIP investment
T2549,U047,2022-05-19,Expense,food,3387,Bank Transfr,Kolkata,Food delivery
T13525,U149,2021-12-29,Expense,others,7781,Card,Bangalore,Other payment
T10219,U138,2023-11-08,Income,salary,₹50508,Bank_Transfer,Hyderabad,Salary credit
T1958,U150,2024-11-29,Expense,health,2420,Upi,Mumbai,Health insurance
T4834,U051,21-01-21,Expense,entertainment,2871,Card,Delhi,Theatre booking
T7063,U074,20-03-23,Expense,entertainment,4713,Banktransfer,Chennai,Theatre booking
T12621,U017,21-12-2024,Expense,rent,34917,Bank Transfer,Jai,Room rent
T9767,U043,21-08-2022,Expense,utilities,2534,Bank Transfer,Ban,WiFi recharge
T0570,U130,2023-12-13,Expense,utilities,₹6715,Card,Ahm,Gas bill
T13445,U060,2024-08-18,Expense,utilities,9137 INR,Cash,Kol,Water bill
T1325,U085,2024-12-08,Expense,rent,$603,Crd,Hyderabad,Flat rent
T11177,U084,2024-10-14,Income,investment,61673,Csh,Pune,Equity investment
T7916,U087,2021-02-16,Expense,food,2343,Card,Luc,Cafe breakfast
T2291,U134,12/24/2024,Expense,food,3651,Cash,Bangalore,Zomato order
T7373,U015,11/26/2022,Expense,utilities,Rs.3749,Cash,Mum,Broadband bill
T5125,U097,19-08-23,Expense,entertainment,4708,Csh,Kolkata,Disney Plus
T4167,U080,2022-09-04,Expense,health,4643,Csh,Hyderabad,Health insurance
T6191,U093,2024-02-26,Expense,health,6070,Cash,Che,Hospital bill
T5858,U042,17-10-23,Income,bonus,31267,Csh,Luc,Incentive received
T3445,U137,08/11/2024,Expense,food,$4418,Cash,Ahm,Starbucks coffee
T4459,U116,02/06/2021,Expense,travel,9727,Upi,Jai,Ola cab
T12769,U079,2021-11-15,Expense,education,1660,Upi,Kolkata,Training program
T0801,U009,2024-07-30,Expense,rent,1846,Crd,Bangalore,Rental payment
T5474,U063,2022-12-07,Expense,rent,15334,Csh,Del,Accommodation rent
T9301,U145,07-11-23,Expense,rent,7326,Upi,Unknown,Apartment rent
T11249,U023,,Expense,utilities,6660 INR,Upi,Ahmedabad,Electricity bill
T2075,U135,29-09-23,Expense,food,1248,Banktransfer,Lucknow,Dominos pizza
T6458,U132,04/10/2023,Expense,utilities,3388,Bank Transfr,Chennai,Power bill
T4809,U110,09/21/2024,Expense,entertainment,4169,Card,Bangalore,Theatre booking
T13850,U139,2023-12-24,Expense,food,2098,Upi,Unknown,Dominos pizza
T9919,U104,26-09-24,Expense,food,4225,Card,Kolkata,Cafe breakfast
T4362,U121,07-06-23,Expense,travel,Rs.5192,Bank_Transfer,Delhi,Uber ride
T5955,U133,01/22/2022,Expense,rent,₹4635,Upi,Che,Accommodation rent
T12309,U024,18-12-2023,Expense,rent,12484,Crd,Ban,Apartment rent
T4697,U004,07-12-22,Expense,utilities,6521,Bank_Transfer,Kolkata,Broadband bill
T9732,U148,2023-02-27,Expense,rent,₹18868,Upi,Jaipur,Accommodation rent
T2007,U090,22-02-24,Income,freelance,38115,Csh,Lucknow,Website project
T0956,U049,08/08/2023,Expense,travel,559,Cash,Kolkata,Bus ticket
T5414,U136,09/09/2023,Expense,utilities,9778,Card,Bangalore,Electricity bill
T0082,U119,09/08/2023,Expense,education,3402 INR,Unknown,Jaipur,Udemy course
T8156,U061,2021-09-02,Expense,nan,4232,Bank Transfer,Unknown,General transaction
T2328,U006,08/13/2024,Expense,travel,7543,Cash,Jaipur,Taxi fare
T9189,U022,21-01-22,Income,bonus,48281,Upi,Unknown,Incentive received
T4582,U087,25-08-24,Expense,rent,9462,Bank_Transfer,Jaipur,Apartment rent
T9191,U040,31-03-24,Expense,rent,6386,Card,Bangalore,Lease payment
T2159,U026,2023-07-20,Expense,food,7230,Bank Transfer,Delhi,Food delivery
T1378,U015,2024-10-09,Expense,utilities,8349,Crd,Jai,Mobile recharge
T6133,U131,2022-03-02,Expense,utilities,5681,Banktransfer,Bangalore,Utility payment
T8242,U113,20-11-21,Income,investment,₹13016,Card,Kolkata,Equity investment
T10800,U037,2022-05-16,Expense,rent,9691,Card,Chennai,Lease payment
T13719,U060,08/20/2024,Expense,rent,₹9688,Cash,Bangalore,Room rent
T2825,U026,2024-02-13,Expense,rent,25526,Card,Hyderabad,Rental payment
T11492,U133,2021-12-16,Income,investment,36033,Card,Ahmedabad,Mutual fund investment
T2096,U095,09/13/2024,Expense,travel,7684,Bank Transfr,Unknown,Airport transfer
T1169,U005,16-11-2021,Expense,food,2231,Cash,Ahmedabad,Food delivery
T5719,U046,2024-11-26,Expense,food,₹4898,Crd,Jaipur,Starbucks coffee
T2243,U148,2024-08-27,Expense,rent,42663,Banktransfer,Delhi,Lease payment
T7487,U109,11-08-2022,Expense,travel,1963,Upi,Jai,Airport transfer
T13286,U042,2021-12-18,Expense,entertainment,3596,Upi,Delhi,OTT subscription
T8400,U045,22-08-22,Expense,food,4321 INR,Bank Transfer,Ahm,Dominos pizza
T13945,U132,15-10-2021,Expense,food,269,Bank Transfer,Ahmedabad,Starbucks coffee
T3918,U123,2021-07-22,Expense,food,2437,Upi,Jai,Zomato order
T3576,U026,31-10-21,Expense,rent,1643,Cash,Ahmedabad,Flat rent
T7977,U147,01-01-21,Expense,travel,6381,Card,Jaipur,Fuel payment
T2449,U028,04/16/2022,Expense,travel,9888,Bank Transfer,Del,Fuel payment
T7675,U015,2022-01-18,Expense,entertainment,6311,Cash,Hyderabad,Concert ticket
T2680,U104,02/22/2021,Expense,rent,4801,Upi,Unknown,Apartment rent
T10693,U142,09-10-2023,Expense,rent,42113,Csh,Bangalore,Home rent
T1975,U027,07-10-22,Expense,savings,5741,Banktransfer,Hyd,Savings account deposit
T5019,U074,23-04-2023,Expense,rent,16857,Card,Jaipur,Apartment rent
T6686,U009,08/26/2021,Expense,education,7656,Bank Transfer,Unknown,Tuition fees
T11221,U115,17-04-2022,Expense,nan,5615,Card,Chennai,General transaction
T1802,U062,04-06-23,Expense,education,₹999999999,Card,Hyd,College fees
T5200,U011,2021-01-29,Income,freelance,59567,Csh,Pun,Freelance project
T12346,U107,24-01-2021,Income,nan,60673,Cash,Unknown,General transaction
T11403,U027,2023-06-03,Expense,food,Rs.2067,Upi,Ahmedabad,Zomato order
T12267,U013,,Income,investment,50890,Upi,Mumbai,SIP investment
T6991,U056,05-03-2021,Expense,rent,1161,Card,Delhi,Room rent
T12129,U084,05/14/2022,Expense,utilities,4618,Upi,Unknown,Electricity bill
T5623,U066,16-07-21,Expense,travel,7752,Cash,Jaipur,Taxi fare
T12460,U079,07-02-24,Expense,travel,6014,Card,Unknown,Airport transfer
T4466,U029,12/07/2021,Expense,education,8854,Bank Transfer,Kolkata,Educational material
T1921,U055,01-10-23,Expense,travel,5250,Card,Mumbai,Metro recharge
T0702,U083,02/28/2024,Expense,rent,23517,Banktransfer,Delhi,Apartment rent
T3424,U065,2021-10-21,Expense,rent,3764,Crd,Bangalore,Rent transfer
T11619,U045,2023-01-11,Expense,travel,₹575,Csh,Lucknow,Taxi fare
T8474,U066,12/16/2021,Expense,travel,9736,Bank_Transfer,Kolkata,Airport transfer
T6216,U041,15-10-22,Expense,rent,40986,Csh,Kolkata,Room rent
T5321,U127,01/14/2023,Expense,rent,15227,Cash,Lucknow,Home rent
T4677,U111,2021-12-03,Expense,education,7215,Card,Pune,Udemy course
T4584,U129,08/19/2021,Expense,rent,20747,Crd,Unknown,Home rent
T5532,U120,08/21/2024,Expense,nan,5959,Cash,Kolkata,General transaction
T6467,U054,20-07-22,Expense,food,124,Bank_Transfer,Hyderabad,Family dinner
T3458,U134,10/04/2021,Expense,food,2624,Csh,Kolkata,Lunch at restaurant
T8352,U005,08-01-22,Expense,food,3737,Bank_Transfer,Lucknow,Dominos pizza
T2259,U100,04-09-23,Expense,travel,132,Csh,Hyderabad,Flight booking
T6286,U123,06-11-24,Income,freelance,73343,Banktransfer,Mum,Consulting income
T13198,U003,2023-01-02,Expense,entertainment,7824,Bank_Transfer,Jaipur,Disney Plus
T3871,U129,2021-08-09,Expense,travel,-500,Upi,Mumbai,Fuel payment
T7948,U058,2024-06-05,Income,investment,17178,Crd,Mumbai,SIP investment
T1098,U045,03/19/2023,Expense,travel,8557,Bank Transfer,Ahmedabad,Metro recharge
T7969,U014,2022-03-14,Expense,savings,3176,Card,Hyd,Emergency fund
T10886,U051,05/28/2023,Expense,travel,9072,Bank_Transfer,Del,Flight booking
T5765,U128,02/03/2022,Expense,utilities,1052,Bank Transfer,Mumbai,Internet bill
T1647,U003,09-03-2021,Expense,travel,742,Upi,Kolkata,Uber ride
T8990,U033,2021-07-09,Expense,rent,$14746,Bank Transfer,Kolkata,Room rent
T0948,U121,27-04-23,Expense,health,3412,Cash,Mumbai,Hospital bill
T11272,U045,,Expense,education,2280,Card,Lucknow,School fees
T12039,U048,2022-06-15,Expense,rent,Rs.34196,Bank_Transfer,Mum,PG rent
T1194,U019,2022-09-09,Expense,rent,,Bank Transfer,Mum,Flat rent
T3054,U086,06/21/2021,Expense,entertainment,7848,Bank Transfer,Ahm,Theatre booking
T6512,U035,08/03/2023,Expense,entertainment,₹6997,Card,Ahm,Weekend movie
T12662,U044,15-09-2022,Expense,rent,6462,Card,Hyderabad,Lease payment
T9557,U145,2022-12-23,Expense,rent,40564,Upi,Ahmedabad,Room rent
T9662,U112,28-01-23,Expense,nan,6876,Bank Transfer,Ahmedabad,General transaction
T2716,U060,09/14/2021,Expense,food,7147,Upi,Mum,Zomato order
T6685,U069,2022-10-13,Expense,rent,36242,Upi,Unknown,Accommodation rent
T12477,U105,25-02-2023,Expense,rent,$43992,Csh,Jaipur,Room rent
T7686,U142,12-02-24,Income,bonus,79859,Bank Transfr,Chennai,Incentive received
T6501,U063,21-12-2024,Expense,food,1694,Crd,Delhi,Zomato order
T3724,U094,2024-03-17,Expense,travel,975,Upi,Hyderabad,Fuel payment
T1942,U074,27-10-23,Expense,food,3323,Csh,Pun,Restaurant dinner
T1301,U138,07/31/2021,Expense,food,9440,Card,Kolkata,Food delivery
T5024,U144,2023-09-06,Expense,travel,6539,Upi,Chennai,Taxi fare
T4778,U086,31-07-21,Expense,travel,6763,Crd,Unknown,Metro recharge
T3771,U028,05/07/2022,Expense,travel,1440,Upi,Del,Fuel payment
T13923,U033,2021-12-19,Expense,rent,6171,Cash,Delhi,Lease payment
T10024,U048,25-12-21,Expense,travel,6098,Card,Lucknow,Fuel payment
T7635,U085,16-09-21,Expense,food,₹1785,Card,Pune,Dominos pizza
T11293,U017,2021-01-08,Expense,entertainment,5052,Banktransfer,Jaipur,Netflix subscription
T8710,U042,22-04-2024,Expense,utilities,1140,Bank Transfr,Ban,EB payment
T10202,U112,2022-03-24,Expense,travel,4115,Cash,Del,Metro recharge
T3535,U118,2023-04-12,Expense,food,₹5139,Upi,Mumbai,Swiggy order
T12139,U143,11/03/2023,Expense,food,₹2719,Bank_Transfer,Bangalore,Food delivery
T11848,U148,2023-03-04,Expense,travel,6515,Cash,Lucknow,Metro recharge
T4105,U137,,Expense,rent,40759,Cash,Del,Room rent
T10293,U052,07-05-2024,Income,salary,11581,Bank Transfer,Pun,Payroll deposit
